"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@DestroyKeyedData,0,0,0,0,0,1,0,0,0,0,21.25
function@CCTKi_version_util_File_c,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_CreateDirectory,0,0,0,0,0,21,0,0,0,0,59.1048
function@cctk_createdirectory_,0,0,0,0,0,7,0,0,0,0,7
function@CCTKi_version_util_Time_c,0,0,0,0,0,0,0,0,0,0,0
function@Util_CurrentTime,0,0,0,0,0,8,0,0,0,0,8
function@Util_CurrentDate,0,0,0,0,0,7,0,0,0,0,7
function@Util_CurrentDateTime,0,0,0,0,0,4,0,0,0,0,3.25
function@CCTK_copysign,0,0,0,0,0,0,0,0,0,0,0
function@cctk_copysign_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_fpclassify,0,0,0,0,0,1,0,0,0,0,1
function@cctk_fpclassify_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_isfinite,0,0,0,0,0,0,0,0,0,0,0
function@cctk_isfinite_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_isinf,0,0,0,0,0,0,0,0,0,0,0
function@cctk_isinf_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_isnan,0,0,0,0,0,0,0,0,0,0,0
function@cctk_isnan_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_isnormal,0,0,0,0,0,0,0,0,0,0,0
function@cctk_isnormal_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_signbit,0,0,0,0,0,0,0,0,0,0,0
function@cctk_signbit_,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_version_util_Hash_c,0,0,0,0,0,0,0,0,0,0,0
function@Util_HashCreate,0,0,0,0,0,5,0,0,0,0,23.2941
function@Util_HashDestroy,3,0,0,1,0,5,2.61765,0,1,0,804.059
function@Util_HashStore,0,0,0,0,0,18,0,0,0,0,25.1471
function@Util_HashAdd,5,1,0,3,3,21,2.07292,2.65625,1.5,1.25,2659.21
function@Util_HashHash,0,0,0,0,0,8,0,0,0,0,46.68
function@Util_HashDelete,0,0,0,0,0,13,0,0,0,0,32.2346
function@Util_HashData,0,0,0,0,0,9,0,0,0,0,20.0588
function@CCTKi_version_util_Table_c,0,0,0,0,0,0,0,0,0,0,0
function@Util_TableCreate,0,0,0,0,0,3,0,0,0,0,2.31248
function@util_tablecreate_,0,0,0,0,0,1,0,0,0,0,1
function@Util_TableClone,3,0,0,1,0,11,1.72168,0,0.194175,0,23.754
function@insert_table_entry,3,1,0,2,0,15,1.33846,0.615385,1.61538,0,7.72308
function@Util_TableDestroy,0,0,0,0,0,4,0,0,0,0,8.675
function@util_tableclone_,0,0,0,0,0,1,0,0,0,0,1
function@util_tabledestroy_,0,0,0,0,0,3,0,0,0,0,7.675
function@Util_TableQueryFlags,0,0,0,0,0,1,0,0,0,0,1
function@util_tablequeryflags_,0,0,0,0,0,0,0,0,0,0,0
function@Util_TableQueryNKeys,0,0,0,0,0,1,0,0,0,0,1
function@util_tablequerynkeys_,0,0,0,0,0,0,0,0,0,0,0
function@Util_TableQueryMaxKeyLength,0,0,0,0,0,3,0,0,0,0,13.5294
function@util_tablequerymaxkeylength_,0,0,0,0,0,3,0,0,0,0,13.5294
function@Util_TableQueryValueInfo,0,0,0,0,0,9,0,0,0,0,5.1061
function@util_tablequeryvalueinfo_,0,0,0,0,0,11,0,0,0,0,11
function@Util_TableDeleteKey,0,0,0,0,0,5,0,0,0,0,2.42647
function@delete_table_entry_by_key,0,0,0,0,0,10,0,0,0,0,16.65
function@util_tabledeletekey_,0,0,0,0,0,10,0,0,0,0,6.66176
function@Util_TableCreateFromString,0,0,0,0,0,11,0,0,0,0,6.62637
function@Util_TableSetFromString,49,16,0,30,9,46,26.2856,8.78754,13.9833,4.42701,44.5738
function@util_tablecreatefromstring_,0,0,0,0,0,6,0,0,0,0,6
function@Util_TableSetString,0,0,0,0,0,13,0,0,0,0,6.75195
function@Util_TableSetInt,0,0,0,0,0,7,0,0,0,0,2.78125
function@Util_TableSetReal,0,0,0,0,0,7,0,0,0,0,2.78125
function@Util_TableSetGenericArray,0,0,0,0,0,13,0,0,0,0,5.8252
function@util_tablesetfromstring_,0,0,0,0,0,7,0,0,0,0,7
function@util_tablesetstring_,0,0,0,0,0,14,0,0,0,0,14
function@Util_TableGetString,0,0,0,0,0,8,0,0,0,0,6.80952
function@internal_get,2,1,0,1,0,12,0.190476,0.499634,0.499634,0,6.12528
function@Util_TableSetGeneric,0,0,0,0,0,11,0,0,0,0,5.01562
function@util_tablesetgeneric_,0,0,0,0,0,15,0,0,0,0,9.01562
function@util_tablesetgenericarray_,1,0,0,1,0,14,0.0732422,0,1,0,7.75195
function@Util_TableGetGeneric,0,0,0,0,0,4,0,0,0,0,4
function@Util_TableGetGenericArray,0,0,0,0,0,0,0,0,0,0,0
function@util_tablegetgeneric_,0,0,0,0,0,11,0,0,0,0,11
function@util_tablegetgenericarray_,0,0,0,0,0,10,0,0,0,0,10
function@Util_TableSetPointer,0,0,0,0,0,7,0,0,0,0,2.78125
function@Util_TableSetPointerArray,0,0,0,0,0,11,0,0,0,0,4.75195
function@util_tablesetpointer_,0,0,0,0,0,12,0,0,0,0,7.78125
function@Util_TableSetPointerToConst,0,0,0,0,0,7,0,0,0,0,2.78125
function@Util_TableSetPointerToConstArray,0,0,0,0,0,11,0,0,0,0,4.75195
function@util_tablesetpointertoconst_,0,0,0,0,0,12,0,0,0,0,7.78125
function@Util_TableSetFPointer,0,0,0,0,0,7,0,0,0,0,2.78125
function@Util_TableSetFPointerArray,0,0,0,0,0,11,0,0,0,0,4.75195
function@util_tablesetfpointer_,0,0,0,0,0,12,0,0,0,0,7.78125
function@Util_TableSetFnPointer,0,0,0,0,0,7,0,0,0,0,2.78125
function@util_tablesetfnpointer_,0,0,0,0,0,12,0,0,0,0,7.78125
function@Util_TableSetChar,0,0,0,0,0,7,0,0,0,0,2.78125
function@Util_TableSetCharArray,0,0,0,0,0,11,0,0,0,0,4.75195
function@Util_TableSetByte,0,0,0,0,0,7,0,0,0,0,2.78125
function@Util_TableSetByteArray,0,0,0,0,0,11,0,0,0,0,4.75195
function@util_tablesetbyte_,0,0,0,0,0,12,0,0,0,0,7.78125
function@Util_TableSetIntArray,0,0,0,0,0,11,0,0,0,0,4.75195
function@util_tablesetint_,0,0,0,0,0,12,0,0,0,0,7.78125
function@Util_TableSetInt1,0,0,0,0,0,7,0,0,0,0,2.78125
function@Util_TableSetInt1Array,0,0,0,0,0,11,0,0,0,0,4.75195
function@util_tablesetint1_,0,0,0,0,0,12,0,0,0,0,7.78125
function@Util_TableSetInt2,0,0,0,0,0,7,0,0,0,0,2.78125
function@Util_TableSetInt2Array,0,0,0,0,0,11,0,0,0,0,4.75195
function@util_tablesetint2_,0,0,0,0,0,12,0,0,0,0,7.78125
function@Util_TableSetInt4,0,0,0,0,0,7,0,0,0,0,2.78125
function@Util_TableSetInt4Array,0,0,0,0,0,11,0,0,0,0,4.75195
function@util_tablesetint4_,0,0,0,0,0,12,0,0,0,0,7.78125
function@Util_TableSetInt8,0,0,0,0,0,7,0,0,0,0,2.78125
function@Util_TableSetInt8Array,0,0,0,0,0,11,0,0,0,0,4.75195
function@util_tablesetint8_,0,0,0,0,0,12,0,0,0,0,7.78125
function@Util_TableSetRealArray,0,0,0,0,0,11,0,0,0,0,4.75195
function@util_tablesetreal_,0,0,0,0,0,12,0,0,0,0,7.78125
function@Util_TableSetReal4,0,0,0,0,0,7,0,0,0,0,2.78125
function@Util_TableSetReal4Array,0,0,0,0,0,11,0,0,0,0,4.75195
function@util_tablesetreal4_,0,0,0,0,0,12,0,0,0,0,7.78125
function@Util_TableSetReal8,0,0,0,0,0,7,0,0,0,0,2.78125
function@Util_TableSetReal8Array,0,0,0,0,0,11,0,0,0,0,4.75195
function@util_tablesetreal8_,0,0,0,0,0,12,0,0,0,0,7.78125
function@Util_TableSetComplex,0,0,0,0,0,7,0,0,0,0,2.78125
function@Util_TableSetComplexArray,0,0,0,0,0,11,0,0,0,0,4.75195
function@util_tablesetcomplex_,0,0,0,0,0,12,0,0,0,0,7.78125
function@Util_TableSetComplex8,0,0,0,0,0,7,0,0,0,0,2.78125
function@Util_TableSetComplex8Array,0,0,0,0,0,11,0,0,0,0,4.75195
function@util_tablesetcomplex8_,0,0,0,0,0,12,0,0,0,0,7.78125
function@Util_TableSetComplex16,0,0,0,0,0,7,0,0,0,0,2.78125
function@Util_TableSetComplex16Array,0,0,0,0,0,11,0,0,0,0,4.75195
function@util_tablesetcomplex16_,0,0,0,0,0,12,0,0,0,0,7.78125
function@util_tablesetpointerarray_,0,0,0,0,0,15,0,0,0,0,8.75195
function@util_tablesetpointertoconstarray_,0,0,0,0,0,15,0,0,0,0,8.75195
function@util_tablesetfpointerarray_,0,0,0,0,0,15,0,0,0,0,8.75195
function@Util_TableSetFnPointerArray,0,0,0,0,0,11,0,0,0,0,4.75195
function@util_tablesetfnpointerarray_,0,0,0,0,0,15,0,0,0,0,8.75195
function@util_tablesetchararray_,0,0,0,0,0,15,0,0,0,0,8.75195
function@util_tablesetbytearray_,0,0,0,0,0,15,0,0,0,0,8.75195
function@util_tablesetintarray_,0,0,0,0,0,15,0,0,0,0,8.75195
function@util_tablesetint1array_,0,0,0,0,0,15,0,0,0,0,8.75195
function@util_tablesetint2array_,0,0,0,0,0,15,0,0,0,0,8.75195
function@util_tablesetint4array_,0,0,0,0,0,15,0,0,0,0,8.75195
function@util_tablesetint8array_,0,0,0,0,0,15,0,0,0,0,8.75195
function@util_tablesetrealarray_,0,0,0,0,0,15,0,0,0,0,8.75195
function@util_tablesetreal4array_,0,0,0,0,0,15,0,0,0,0,8.75195
function@util_tablesetreal8array_,0,0,0,0,0,15,0,0,0,0,8.75195
function@util_tablesetcomplexarray_,0,0,0,0,0,15,0,0,0,0,8.75195
function@util_tablesetcomplex8array_,0,0,0,0,0,15,0,0,0,0,8.75195
function@util_tablesetcomplex16array_,0,0,0,0,0,15,0,0,0,0,8.75195
function@Util_TableGetPointer,0,0,0,0,0,4,0,0,0,0,4
function@Util_TableGetPointerArray,0,0,0,0,0,3,0,0,0,0,3
function@util_tablegetpointer_,0,0,0,0,0,10,0,0,0,0,10
function@Util_TableGetPointerToConst,0,0,0,0,0,4,0,0,0,0,4
function@Util_TableGetPointerToConstArray,0,0,0,0,0,3,0,0,0,0,3
function@util_tablegetpointertoconst_,0,0,0,0,0,10,0,0,0,0,10
function@Util_TableGetFPointer,0,0,0,0,0,4,0,0,0,0,4
function@Util_TableGetFPointerArray,0,0,0,0,0,3,0,0,0,0,3
function@util_tablegetfpointer_,0,0,0,0,0,10,0,0,0,0,10
function@Util_TableGetFnPointer,0,0,0,0,0,4,0,0,0,0,4
function@util_tablegetfnpointer_,0,0,0,0,0,10,0,0,0,0,10
function@Util_TableGetChar,0,0,0,0,0,4,0,0,0,0,4
function@Util_TableGetCharArray,0,0,0,0,0,3,0,0,0,0,3
function@Util_TableGetByte,0,0,0,0,0,4,0,0,0,0,4
function@Util_TableGetByteArray,0,0,0,0,0,3,0,0,0,0,3
function@util_tablegetbyte_,0,0,0,0,0,10,0,0,0,0,10
function@Util_TableGetInt,0,0,0,0,0,4,0,0,0,0,4
function@Util_TableGetIntArray,0,0,0,0,0,3,0,0,0,0,3
function@util_tablegetint_,0,0,0,0,0,10,0,0,0,0,10
function@Util_TableGetInt1,0,0,0,0,0,4,0,0,0,0,4
function@Util_TableGetInt1Array,0,0,0,0,0,3,0,0,0,0,3
function@util_tablegetint1_,0,0,0,0,0,10,0,0,0,0,10
function@Util_TableGetInt2,0,0,0,0,0,4,0,0,0,0,4
function@Util_TableGetInt2Array,0,0,0,0,0,3,0,0,0,0,3
function@util_tablegetint2_,0,0,0,0,0,10,0,0,0,0,10
function@Util_TableGetInt4,0,0,0,0,0,4,0,0,0,0,4
function@Util_TableGetInt4Array,0,0,0,0,0,3,0,0,0,0,3
function@util_tablegetint4_,0,0,0,0,0,10,0,0,0,0,10
function@Util_TableGetInt8,0,0,0,0,0,4,0,0,0,0,4
function@Util_TableGetInt8Array,0,0,0,0,0,3,0,0,0,0,3
function@util_tablegetint8_,0,0,0,0,0,10,0,0,0,0,10
function@Util_TableGetReal,0,0,0,0,0,4,0,0,0,0,4
function@Util_TableGetRealArray,0,0,0,0,0,3,0,0,0,0,3
function@util_tablegetreal_,0,0,0,0,0,10,0,0,0,0,10
function@Util_TableGetReal4,0,0,0,0,0,4,0,0,0,0,4
function@Util_TableGetReal4Array,0,0,0,0,0,3,0,0,0,0,3
function@util_tablegetreal4_,0,0,0,0,0,10,0,0,0,0,10
function@Util_TableGetReal8,0,0,0,0,0,4,0,0,0,0,4
function@Util_TableGetReal8Array,0,0,0,0,0,3,0,0,0,0,3
function@util_tablegetreal8_,0,0,0,0,0,10,0,0,0,0,10
function@Util_TableGetComplex,0,0,0,0,0,4,0,0,0,0,4
function@Util_TableGetComplexArray,0,0,0,0,0,3,0,0,0,0,3
function@util_tablegetcomplex_,0,0,0,0,0,10,0,0,0,0,10
function@Util_TableGetComplex8,0,0,0,0,0,4,0,0,0,0,4
function@Util_TableGetComplex8Array,0,0,0,0,0,3,0,0,0,0,3
function@util_tablegetcomplex8_,0,0,0,0,0,10,0,0,0,0,10
function@Util_TableGetComplex16,0,0,0,0,0,4,0,0,0,0,4
function@Util_TableGetComplex16Array,0,0,0,0,0,3,0,0,0,0,3
function@util_tablegetcomplex16_,0,0,0,0,0,10,0,0,0,0,10
function@util_tablegetpointerarray_,0,0,0,0,0,10,0,0,0,0,10
function@util_tablegetpointertoconstarray_,0,0,0,0,0,10,0,0,0,0,10
function@util_tablegetfpointerarray_,0,0,0,0,0,10,0,0,0,0,10
function@Util_TableGetFnPointerArray,0,0,0,0,0,3,0,0,0,0,3
function@util_tablegetfnpointerarray_,0,0,0,0,0,10,0,0,0,0,10
function@util_tablegetchararray_,0,0,0,0,0,10,0,0,0,0,10
function@util_tablegetbytearray_,0,0,0,0,0,10,0,0,0,0,10
function@util_tablegetintarray_,0,0,0,0,0,10,0,0,0,0,10
function@util_tablegetint1array_,0,0,0,0,0,10,0,0,0,0,10
function@util_tablegetint2array_,0,0,0,0,0,10,0,0,0,0,10
function@util_tablegetint4array_,0,0,0,0,0,10,0,0,0,0,10
function@util_tablegetint8array_,0,0,0,0,0,10,0,0,0,0,10
function@util_tablegetrealarray_,0,0,0,0,0,10,0,0,0,0,10
function@util_tablegetreal4array_,0,0,0,0,0,10,0,0,0,0,10
function@util_tablegetreal8array_,0,0,0,0,0,10,0,0,0,0,10
function@util_tablegetcomplexarray_,0,0,0,0,0,10,0,0,0,0,10
function@util_tablegetcomplex8array_,0,0,0,0,0,10,0,0,0,0,10
function@util_tablegetcomplex16array_,0,0,0,0,0,10,0,0,0,0,10
function@Util_TableItCreate,0,0,0,0,0,3,0,0,0,0,1.41014
function@Util_TableItClone,0,0,0,0,0,2,0,0,0,0,1.30882
function@Util_TableItDestroy,0,0,0,0,0,0,0,0,0,0,0
function@Util_TableItQueryIsNull,0,0,0,0,0,1,0,0,0,0,1
function@Util_TableItQueryIsNonNull,0,0,0,0,0,1,0,0,0,0,1
function@Util_TableItQueryTableHandle,0,0,0,0,0,1,0,0,0,0,1
function@Util_TableItQueryKeyValueInfo,2,0,0,1,0,9,0.270115,0,0.195402,0,5.45402
function@Util_TableItAdvance,0,0,0,0,0,1,0,0,0,0,1
function@Util_TableItResetToStart,0,0,0,0,0,1,0,0,0,0,1
function@Util_TableItSetToNull,0,0,0,0,0,1,0,0,0,0,1
function@Util_TableItSetToKey,0,0,0,0,0,7,0,0,0,0,3.1061
function@Util_TablePrintAll,0,0,0,0,0,4,0,0,0,0,44.5
function@Util_TablePrint,1,0,0,1,0,29,21.325,0,21.325,0,183.85
function@Util_TablePrintPretty,3,0,0,3,0,33,36.025,0,15.75,0,175.325
function@Util_TablePrintAllIterators,0,0,0,0,0,6,0,0,0,0,65.6667
function@CCTKi_version_util_String_c,0,0,0,0,0,0,0,0,0,0,0
function@Util_StrSep,2,0,0,1,0,11,1.38462,0,1,0,6.68132
function@Util_SplitString,4,1,0,3,0,19,1.48,0.28,1.2,0,11.44
function@Util_Strdup,0,0,0,0,0,6,0,0,0,0,5.33333
function@Util_Strlcpy,0,0,0,0,0,10,0,0,0,0,8
function@Util_Strlcat,0,0,0,0,0,11,0,0,0,0,10.3333
function@Util_StrCmpi,0,0,0,0,0,3,0,0,0,0,3
function@Util_StrMemCmpi,0,0,0,0,0,4,0,0,0,0,19
function@Util_SplitFilename,0,0,0,0,0,13,0,0,0,0,8.70588
function@Util_asprintf,2,0,0,1,0,6,1.625,0,1,0,5.25
function@Util_asnprintf,1,0,0,2,0,10,0.999999,0,1.625,0,7.875
function@CCTKi_version_util_SKBinTree_c,0,0,0,0,0,0,0,0,0,0,0
function@SKTreeStoreData,0,0,0,0,0,14,0,0,0,0,56.9167
function@SKTreeTraverseInorder,0,0,0,0,0,9,0,0,0,0,25.1282
function@SKTreeTraversePreorder,0,0,0,0,0,9,0,0,0,0,24.9231
function@SKTreeTraversePostorder,3,0,0,1,0,5,0.923077,0,1,0,2.92308
function@SKTreePrintNodes,0,0,0,0,0,7,0,0,0,0,88
function@SKTreeDebugNodes,0,0,0,0,0,4,0,0,0,0,44.5
function@SKTreeFindNode,0,0,0,0,0,4,0,0,0,0,15.7812
function@SKTreeFindFirst,0,0,0,0,0,1,0,0,0,0,31.875
function@CCTKi_version_util_RegisterKeyedFunction_c,0,0,0,0,0,0,0,0,0,0,0
function@RegisterKeyedFunction,0,0,0,0,0,0,0,0,0,0,0
function@CreateKeyedFunctionArray,0,0,0,0,0,4,0,0,0,0,3.5
function@CCTKi_version_util_Cache_c,0,0,0,0,0,0,0,0,0,0,0
function@Util_CacheMalloc,1,0,0,1,0,15,1,0,1,0,7.47059
function@Utili_CacheDataGet,0,0,0,0,0,0,0,0,0,0,0
function@Utili_CacheDataSet,0,0,0,0,0,1,0,0,0,0,1
function@CCTKi_version_util_Network_c,0,0,0,0,0,0,0,0,0,0,0
function@Util_GetHostName,0,0,0,0,0,3,0,0,0,0,3
function@CCTKi_version_util_StoreHandledData_c,0,0,0,0,0,0,0,0,0,0,0
function@Util_NewHandle,0,0,0,0,0,11,0,0,0,0,6.04
function@Util_DeleteHandle,0,0,0,0,0,2,0,0,0,0,2
function@Util_GetHandledData,0,0,0,0,0,0,0,0,0,0,0
function@Util_GetHandle,0,0,0,0,0,6,0,0,0,0,7.33333
function@Util_GetHandleName,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_version_util_CactusTimers_c,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ClockRegister,0,0,0,0,0,11,0,0,0,0,76
function@CCTK_ClockName,0,0,0,0,0,1,0,0,0,0,1
function@CCTK_ClockHandle,0,0,0,0,0,5,0,0,0,0,23.125
function@CCTK_NumClocks,0,0,0,0,0,0,0,0,0,0,0
function@cctk_numclocks_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_NumTimers,0,0,0,0,0,0,0,0,0,0,0
function@cctk_numtimers_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_TimerName,0,0,0,0,0,1,0,0,0,0,1
function@CCTK_TimerCreate,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_TimerCreate,0,0,0,0,0,11,0,0,0,0,12.6914
function@cctk_timercreate_,0,0,0,0,0,6,0,0,0,0,6
function@CCTK_TimerCreateI,0,0,0,0,0,4,0,0,0,0,4
function@cctk_timercreatei_,0,0,0,0,0,3,0,0,0,0,3
function@CCTK_TimerDestroy,0,0,0,0,0,10,0,0,0,0,19.5117
function@cctk_timerdestroy_,0,0,0,0,0,6,0,0,0,0,6
function@CCTK_TimerDestroyI,0,0,0,0,0,9,0,0,0,0,28.0312
function@cctk_timerdestroyi_,0,0,0,0,0,1,0,0,0,0,1
function@CCTK_TimerStart,0,0,0,0,0,8,0,0,0,0,9.86816
function@cctk_timerstart_,0,0,0,0,0,6,0,0,0,0,6
function@CCTK_TimerStartI,0,0,0,0,0,9,0,0,0,0,18.6038
function@cctk_timerstarti_,0,0,0,0,0,1,0,0,0,0,1
function@CCTK_TimerStop,0,0,0,0,0,8,0,0,0,0,13.5303
function@cctk_timerstop_,0,0,0,0,0,6,0,0,0,0,6
function@CCTK_TimerStopI,0,0,0,0,0,9,0,0,0,0,23.9211
function@cctk_timerstopi_,0,0,0,0,0,1,0,0,0,0,1
function@CCTK_TimerReset,0,0,0,0,0,8,0,0,0,0,23.125
function@cctk_timerreset_,0,0,0,0,0,11,0,0,0,0,26.125
function@CCTK_TimerResetI,0,0,0,0,0,7,0,0,0,0,33.96
function@cctk_timerreseti_,0,0,0,0,0,7,0,0,0,0,33.96
function@CCTK_TimerIsRunningI,0,0,0,0,0,4,0,0,0,0,3.38095
function@cctk_timerisrunningi_,0,0,0,0,0,3,0,0,0,0,2.38095
function@CCTK_TimerIsRunning,0,0,0,0,0,7,0,0,0,0,5.23437
function@cctk_timerisrunning_,0,0,0,0,0,10,0,0,0,0,8.23438
function@CCTK_Timer,0,0,0,0,0,7,0,0,0,0,22.75
function@CCTK_TimerI,0,0,0,0,0,7,0,0,0,0,34.0588
function@CCTK_TimerCreateData,0,0,0,0,0,3,0,0,0,0,2.23529
function@CCTK_TimerDestroyData,0,0,0,0,0,2,0,0,0,0,1.6
function@CCTK_TimerPrintDataI,4,0,0,1,0,8,12.1111,0,1,0,24.7037
function@cctk_timerprintdatai_,0,0,0,0,0,1,0,0,0,0,1
function@CCTK_TimerPrintData,0,0,0,0,0,10,0,0,0,0,17.3269
function@cctk_timerprintdata_,0,0,0,0,0,12,0,0,0,0,12
function@CCTK_NumTimerClocks,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_GetClockValueI,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_GetClockValue,0,0,0,0,0,3,0,0,0,0,12.1538
function@CCTK_TimerClockSeconds,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_TimerClockResolution,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_TimerClockName,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_version_util_StoreNamedData_c,0,0,0,0,0,0,0,0,0,0,0
function@StoreNamedData,0,0,0,0,0,9,0,0,0,0,6.61765
function@GetNamedData,0,0,0,0,0,4,0,0,0,0,13.1538
function@DestroyNamedDataList,0,0,0,0,0,1,0,0,0,0,21.25
function@Util_vsnprintf,0,0,0,0,0,0,0,0,0,0,0
function@dopr,176,32,0,36,38,83,61.114,20.4733,15.4028,38.5139,114.33
function@fmtint,1,1,0,2,2,22,1,1,0.65625,0.34375,170.469
function@fmtfp,40,45,0,23,13,42,29.2656,125.25,21.4766,7.36719,364.648
function@Util_snprintf,0,0,0,0,0,3,0,0,0,0,2
function@CCTKi_version_util_Expression_c,0,0,0,0,0,0,0,0,0,0,0
function@Util_ExpressionParse,33,15,0,18,3,24,113.189,160.492,204.828,8.17651,182.939
function@RPParse,49,12,0,23,0,60,553.401,79.7036,86.9211,0,1298.78
function@Util_ExpressionFree,0,0,0,0,0,2,0,0,0,0,2
function@opencode,0,0,0,0,0,37,0,0,0,0,5.66667
function@Util_ExpressionEvaluate,3,2,0,1,0,12,3.3125,1.25,1,0,7.01111
function@CCTKi_version_util_ParseFile_c,0,0,0,0,0,0,0,0,0,0,0
function@ParseFile,0,0,0,0,0,14,0,0,0,0,12.9444
function@ParseBuffer,24,14,0,11,12,38,106.13,55.3427,36.2198,23.6064,524.674
function@CCTKi_version_util_Misc_c,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_Equals,0,0,0,0,0,6,0,0,0,0,4.11111
function@cctk_equals_,0,0,0,0,0,12,0,0,0,0,11.2527
function@Util_NullTerminateString,0,0,0,0,0,10,0,0,0,0,22.4412
function@cctk_pointerto_,0,0,0,0,0,1,0,0,0,0,1
function@cctk_nullpointer_,0,0,0,0,0,0,0,0,0,0,0
function@Util_InList,0,0,0,0,0,7,0,0,0,0,18.4288
function@Util_IntInRange,0,0,0,0,0,13,0,0,0,0,4.7417
function@CCTK_RegexMatch,0,0,0,0,0,9,0,0,0,0,5.17187
function@Util_DoubleInRange,9,5,0,11,0,7,0.395508,0.23291,1.54163,0,3.54394
function@Util_IntInRangeList,0,0,0,0,0,5,0,0,0,0,18.2381
function@Util_DoubleInRangeList,1,0,0,1,0,3,10.1587,0,1,0,7.07936
function@CCTK_SetDoubleInRangeList,2,0,0,1,0,6,6.54762,0,1,0,8.1746
function@CCTK_SetIntInRangeList,0,0,0,0,0,8,0,0,0,0,15.5238
function@CCTK_SetKeywordInRangeList,0,0,0,0,0,11,0,0,0,0,19.771
function@CCTK_SetStringInRegexList,0,0,0,0,0,13,0,0,0,0,30.0073
function@CCTK_SetString,0,0,0,0,0,5,0,0,0,0,4.2381
function@CCTK_SetBoolean,0,0,0,0,0,5,0,0,0,0,4.375
function@CCTK_PrintString,0,0,0,0,0,0,0,0,0,0,0
function@cctk_printstring_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_FortranString,0,0,0,0,0,13,0,0,0,0,12
function@cctk_fortranstring_,0,0,0,0,0,12,0,0,0,0,11
function@CCTKi_version_util_Malloc_c,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_Malloc,0,0,0,0,0,6,0,0,0,0,6
function@CCTKi_UpdateMemByFile,0,0,0,0,0,9,0,0,0,0,5.95312
function@CCTK_MemTicketRequest,0,0,0,0,0,5,0,0,0,0,3.60937
function@CCTK_TotalMemory,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_MemTicketCash,0,0,0,0,0,4,0,0,0,0,3.38095
function@CCTK_MemTicketDelete,0,0,0,0,0,3,0,0,0,0,2.61905
function@CCTK_MemStat,0,0,0,0,0,1,0,0,0,0,1
function@CCTKi_version_main_CallStartupFunctions_c,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_CallStartupFunctions,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_version_main_Dummies_c,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyStorageOn,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyStorageOff,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyCommunicationOn,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyCommunicationOff,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyTriggerable,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyTriggerSaysGo,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_DummyTriggerAction,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_version_main_Banner_c,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_CactusBanner,0,0,0,0,0,4,0,0,0,0,4
function@CCTK_RegisterBanner,0,0,0,0,0,5,0,0,0,0,3.51429
function@cctk_registerbanner_,0,0,0,0,0,9,0,0,0,0,7.51429
function@CCTKi_PrintBanners,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_version_main_GroupsOnGH_c,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_VarDataPtr,0,0,0,0,0,9,0,0,0,0,7.175
function@cctk_vardataptr_,0,0,0,0,0,12,0,0,0,0,10.175
function@CCTK_VarDataPtrI,0,0,0,0,0,8,0,0,0,0,6
function@cctk_vardataptri_,0,0,0,0,0,5,0,0,0,0,3
function@CCTKi_VarDataPtrI,0,0,0,0,0,5,0,0,0,0,5
function@CCTK_VarDataPtrB,0,0,0,0,0,14,0,0,0,0,7.70588
